@relation CB10PSB4SE_MEAN-weka.filters.unsupervised.attribute.Remove-R1-10

@attribute INT-INT numeric
@attribute INT-FLOAT numeric
@attribute FLOAT-FLOAT numeric
@attribute BOOL-BOOL numeric
@attribute REF-REF {RANDOM,0,0.333333,0.416667,0.025641,0.5,GA,1,0.033333,0.125,1.75,0.166667,0.25,0.337278,0.2,0.423077,0.39887,0.4,0.049668,0.10754,0.003077,0.044444,0.08,0.034483,0.00297,0.375,0.090909,0.361111,0.111111,1.071428,0.083333,0.041667,0.190741,0.666667,0.555556,0.533333,0.57037,0.040816,0.343235,0.494777,0.7,0.133333,0.233333,0.09375,0.785714,0.266667,0.142857,0.047619,1.666667,0.466667,0.055719,0.020202,0.030303,0.642857,0.733333,0.444444,0.933333,0.004325,0.180952,0.833333,0.043478,0.75,0.732051,1.2,0.222222,0.024691,0.099432,1.255861,0.371429,0.004456,0.1,0.196429,2,0.296296}
@attribute REF-NULL numeric
@attribute VARVAR numeric
@attribute VAREXP numeric
@attribute VARMETHOD numeric
@attribute VARCONST numeric
@attribute VARARRAY numeric
@attribute EXPEXP numeric
@attribute EXPMETHOD numeric
@attribute EXPCONST numeric
@attribute EXPARRAY numeric
@attribute METHODMETHOD numeric
@attribute METHODCONST numeric
@attribute METHODARRAY numeric
@attribute CONSTCONST numeric
@attribute CONSTARRAY numeric
@attribute ARRAYARRAY numeric
@attribute NLp numeric
@attribute NNLp numeric
@attribute Nodes numeric
@attribute Edges numeric
@attribute CompCicl numeric
@attribute NPths numeric
@attribute PS numeric
@attribute NCtr numeric
@attribute NEl numeric
@attribute NCtt numeric
@attribute NVar numeric
@attribute NEx numeric
@attribute NMC numeric
@attribute NIC numeric
@attribute NIntC numeric
@attribute NEC numeric
@attribute NInt numeric
@attribute NFlt numeric
@attribute NNull numeric
@attribute NArr numeric
@attribute NStr numeric
@attribute NObj numeric
@attribute NLExp numeric
@attribute UPC numeric
@attribute Args numeric
@attribute Lob numeric
@attribute CLASS {GA,RANDOM}

@data
0,0,0,1.240593,0,0,0,0.215593,0,0.903725,0,0.020833,0.020833,0.0625,0,0,1.404735,0,0.046875,0.013889,0,0.5625,0.0625,9.1875,10.5625,4.5625,4.5625,5.236806,2.813984,11.388194,4.933523,3.632323,0.125,2.697349,0.732955,0,1.964394,5.677999,0,0.457702,2.733081,0.09375,3.400473,0,0.1875,1.125,51.125,GA
0,0,0,0.978857,0,0,0,0.05,0,0.1,0,0,0.004,0.257143,0,0,1.580286,0,0,0,0,0.4,0,10.8,19.4,13.4,13.4,4.295429,2.459429,14.216572,2.045429,5.486571,0.468,6.216571,0,0,6.216571,4.736857,0,0.15,0.084,0.3,8.861714,0.2,0.4,0.8,103.4,GA
0,0,0,0.833333,0,0,0,0,0,0.111111,0,0,0,0,0,0,1.5,0,0,0,0,0.666667,0,5.5,6.166667,3.333333,3.333333,3.861111,1.75,10.694445,2.111111,3.5,0.138889,4.944444,0,2.111111,2.833333,3.222222,0,0.166667,0.5,0.111111,6.833333,0,0.5,1.333333,51,GA
0,0,1,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,6,7,3,3,3.666667,1.666667,6,1.666667,2.666667,0,1.666667,0,1,0.666667,1.333333,3,0,0,0,1.666667,0,0,0,46,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,5,1,1,0,3,0,3,0,2,0,0,0,0,3,0,0,0,12,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,GA
0,0,0,1.375,0,0,0,0,0,0,0,0,0,0,0,0.166667,1.625,0,0,0,0,0.75,0,5,5,2.75,2.75,3.75,1.791667,8,1.791667,1.958333,0,4.25,0.25,1.083333,2.75,3.583333,0,0,0,0,4.25,0,0.75,1.25,21.75,GA
0,0,0,0.504762,0,0,0,0,0,0.666667,0,0,0,0,0,0,0.504762,0,0,0,0,0,0,5.666667,7.666667,5,4.666667,3.314286,1.790476,3.838095,1.171429,1.304762,0.619048,0.742857,0.238095,0,0.504762,1.276191,0,0.533333,0.838095,0,1.076191,0,0,0.333333,35.666667,RANDOM
0,0,0,1.277244,0,0.224359,0,0,0.102564,0.514569,0,0,0,0,0,0,1.738607,0,0,0,0,0.384615,0,6.307692,7.269231,3.807692,3.807692,4.185548,2.35574,8.760082,2.590006,1.716638,0,4.453438,1.090967,0.616404,2.489656,3.082401,0,0.763258,0.396416,0,4.577593,0,0.115385,0.576923,24.923077,GA
0,0,0,5.142857,0,0,0,0,0.142857,3.357143,0,0,0,0,0,0,2.142857,0,0.928571,0,0,0,0,21,33,14,14,8.142858,6.571429,18.500002,9.142858,6.071429,0,3.285714,0,1.428572,0.214286,13,0,0.214286,0,0,3.642857,0,1,0,110,GA
0,0,0,1.196078,0.5,0.960784,0.5,0,1.862745,4.313726,0,0,0,0,0,0,7.328432,0,0,0,0,0,0,41,68,31.5,31.5,15.892157,14.004903,33.509802,12.142157,11.980393,0,9.387255,4.583334,4.107843,0.196078,6.117647,0,10.446079,3.049019,0,16.446078,0,0.5,0,172.5,GA
0,0,0,1,0,0,0,0.375,0,0.875,0,0,0,0,0,0,1.375,0,0,0,0,1,0.5,10,14.5,8,8,5.666667,2.958333,12.708334,4.875,5.25,0.333333,2.25,0,0,2.25,7.5,0,0,0,0,2,0,0,1,38,RANDOM
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,GA
0.854762,65616,0.018155,1.002515,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196429,2.263095,0,0,0,0,0,0,8.25,11.5,6,6,4.638095,2.602381,10.204762,2.563095,2.816667,0.142857,4.682143,0,1.920238,2.761905,1.604762,0,1.807143,0,0,6.65,0,0.25,0.5,71.75,GA
0,0,0,0.917857,0,0,0,0,0,0.15,0,0,0.125,0,0,0,1.803571,0,0.25,0,0,0.5,0,9.5,16.25,9.25,9.25,5.105357,2.819643,14.630357,6.628571,2.242857,0.491071,5.267857,0,0.803571,4.464285,5.639286,0,0.446429,3.821429,0,5.182143,0,0.25,0.75,72.5,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,5,3,3,3,1.666667,6,1.666667,2.666667,0,1.666667,0,0,1.666667,3.333333,0,0,0,0,2.666666,0,0,2,50.5,GA
0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,4,4,2,2,4,1.5,7.5,1.5,3,0,3,0,0,3,3,0,0,0,0,4.5,0,1,0,29,GA
0,0,0,1.646691,0,0.090909,0,0.014463,0,0.246962,0,0,0.030303,0.044289,0,0,2.586903,0,0.122446,0,0,1.818182,0.545455,17,34.363636,19.363636,19.363636,6.870448,3.647954,16.018126,5.451156,2.552553,0.602589,7.411828,0.10303,0.937057,6.371741,5.037204,0,0.746976,3.162792,0.385594,7.81,0,0.545455,1,135.181818,GA
0,0,0,1.407035,0,0.2,0,0.047619,0.119048,0.45,0,0,0.028571,0,0,0,1.957035,0,0.107143,0.12987,0,0.428571,0,8,10.142857,4.857143,4.857143,4.830628,2.85119,11.45671,3.803896,3.595346,0.011905,4.045563,0.057143,1.907143,1.477381,4.254762,0,0.942857,0.797619,0,5.38842,0,0.357143,1.428571,40.071429,GA
0,0,0.761905,0,0.142857,0.114286,0.142857,0.071429,0,0.87619,0,0,0,0.142857,0,0.085714,0.2,0,0,0,0,0.142857,0,4.714286,4.857143,2.714286,2.714286,3.257143,1.519048,4.295238,1.57619,1.919048,0,0.8,0.371429,0.285714,0.142857,1.114286,1.780952,0.114286,0,0,1.285714,0,0,0.285714,19,GA
0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,5,4.6,1.4,2.2,0.8,0.8,0.6,0,0,0,0,1.6,0,0,0,0,0,0,0,2,118,GA
0.481418,75744,0.062091,1.325702,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0.474006,75217,0.063744,1.233671,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0.300286,71895,0.012393,1.251631,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0.666667,0,0,0,0.333333,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,1,0,6,6,3,3,4.333334,2,7.666666,3,4,0,0.666667,0,0,0.666667,5,0,0,2.666667,0,2.666667,0,0,0,25,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.666667,1.666667,6.666666,3.333333,1.666667,0,1.666667,0,0,1.666667,0,0,1.666667,1.666667,0,3.333333,0,1,2,179,GA
0,0,0,0,0,0,0,0.090909,0,2.181818,0,0,0,0,0,0,0,0,0,0,0,1,0,19,28,11,11,8.272727,2.909091,7.545454,2.363636,4.545454,0.636364,0,0,0,0,4.636363,0,0,2.272727,0,2.272727,0,1,0,136,GA
0.779213,122744,0.012987,0.974467,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0.915506,104832,0.064999,1.370421,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,4,4,2,2,4,1.5,6,1.5,1.5,0,3,0,0,3,3,0,0,0,0,3,0,1,0,19,GA
0,0,0,1,0,0,0,0,0.5,0,0,0,0.166667,0,0,0,1.5,0,0,0,0,1,0,5.5,5.5,3,3,4,2.166667,7.333333,2.5,2.666667,0,2.166667,1,0,1.166667,4.166667,0,0,0,0,3.166666,0,0.5,0.5,20,GA
0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3,2.5,2,2,2.25,1,2,1,0.5,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0.5,0,0,0,20.5,GA
0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0.625,0,0,1,0,13,19,8,8,8,4.875,20,7.5,2.875,0,9.625,0,2.25,7.375,10.5,0,1.25,0,0,8.25,0,1,3,84,GA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6.2,3.2,3.2,3.62,2,4.8,2,1.4,0,1.4,0.6,0,0.8,0.8,0,1.6,1.4,0,2.4,0,0,0,23.8,GA
0,0,0.043478,0.209543,0.043478,0.415679,0.179353,0.125823,0.115401,0.795026,0.025776,0.01087,0.021739,0.072464,0,0.01087,0.383456,0,0,0.433197,0.136862,0.956522,0.391304,8.521739,10.956522,5.304348,5.304348,5.216314,2.506917,10.170102,2.865589,5.821805,0.19608,1.286627,0.35447,0.455345,0.476812,4.655562,0.086957,0.935832,0,0.777866,2.137211,0.26087,0.26087,0.826087,46.086957,GA
0,0,0,0,1,0,1,0,0.090909,0,0,0,0,0,0,0,0.5,0,0.318182,0,0,0,0,8.5,12.5,6.5,6.5,5.454546,2.181818,4.681818,1.227273,2.590909,0.272727,0.590909,0,0,0.590909,1.090909,0,0.772727,0,0,2.545454,0,0.5,1.5,43,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,17,6,6,7.5,4.166666,11.166667,4,3,0.166667,4,1,0,3,2,0,3,0,0,6,0,0,0,148,GA
0,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,4,4,2,2,4,1.5,5,2,1.5,0,1.5,0,1.5,0,2,1.5,0,0,0,1.5,0,0,1,27,GA
0,0,0,0,0,0.666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0.333333,0,1,0,0,0.833333,30,GA
0,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,8,11,5,5,5,3.2,14.2,6.6,4.4,0,3.2,0,0,3.2,2.6,0,2,3.2,2.2,6.4,0,1,0,41,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,GA
0,0,0,0.440476,0,0,0,0.357143,0,0.857143,0,0,0,0,0,0,0.565476,0,0.035714,0,0,0.875,0.25,7.625,8.5,4,3.625,5.258928,2.119048,7.833333,2.565476,3.202381,0.303571,1.761905,0,1.761905,0,4.136905,0,0.125,0.25,0.988095,3.017857,0,0,0.875,48.625,RANDOM
0.474006,75217,0.063744,1.233671,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0.300286,71895,0.012393,1.251631,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0.481418,75744,0.062091,1.325702,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3,19,GA
0,0,0,1.645833,0,0,0,0,0,0,0,0,0,0,0,0,1.791667,0,0,0,0,1,0,4.75,5,2.375,2.375,4.385417,1.791667,7.479167,1.791667,1.916667,0,3.770833,0,0.0625,3.708333,3.479167,0,0.145833,0.0625,0,3.854167,0,0.75,1.125,20.625,RANDOM
0,0,0,1.277778,0,0.333333,0,0,0,0.333333,0,0,0,0,0,0,1.277778,0,0,0,0,0.666667,0,4.333333,4.333333,2.333333,2.333333,3.722222,1.611111,6.111111,1.611111,0.333333,0,4.166667,1.277778,0.333333,2.555556,2.555556,0,0.333333,0,0,3.222222,0,0.333333,0.666667,15.666667,GA
0,0,0,2.115384,0.5,1.230769,0.5,0,0,1.230769,0,0,0,0,0,0,2.192308,0,0,0,0,0,0,14,14,7.5,7.5,5.423077,3.923077,13.846153,3.846154,6.115385,0,3.884616,0,1.384615,2.076923,4.230769,0,1.307692,0.384615,0,7.884615,0,0.5,0.5,67,GA
0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,4,4,2,2,4,1.5,6,1.5,1.5,0,3,0,0,3,3,0,0,0,0,3,0,1,0,15,GA
0,0,0,0.716667,0,0,0,0,0,0,0,0,0.55,0,0,0,1.716667,0,0,0,0,1.166667,0.166667,7,8,3,3,5.533333,2.266667,9.466667,3.75,2.266667,0,3.45,0,0,3.45,6.016667,0,0,0,0,3.45,0,0.333333,0.833333,39.833333,RANDOM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,GA
0,0,0,4.854044,0,0.255797,0.002732,0.042105,0,4.787394,0,0,0,0.004098,0,0,1.965098,0,0.238309,0,0,2,0.666667,46.333333,108.166667,65.166667,65.166667,10.995819,7.962116,21.62679,8.738571,7.392621,0.922379,4.57322,0.025956,1.708429,2.838835,12.86777,0,0.943866,2.068259,0,5.679957,0,0.333333,0.333333,242.833333,RANDOM
0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,2.333333,0,0,0,0,1,0,6,7,3,3,5.333334,2.333333,10,2.333333,2.333333,0,5.333334,0,0.666667,4.666666,3.333333,0,0.666667,0,0,6,0,0,0,27,GA
0,0,0,1.130435,0.5,1.108696,0.5,0,0.891304,2.521739,0,0,0,0,0,0,2.43913,0,0,0,0,0,0,20,29.5,14,14,8.086956,6.352174,15.595652,5.46087,6.673913,0,3.46087,1.2,1.673913,0.086957,4.043478,0,3.830435,1,0,7.221739,0,0.5,0,101,GA
0.315864,88758,-0.160972,1.232283,RANDOM,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,3,3,3.666667,2,4,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,87,GA
0,0,0,0.095745,0,0,2.952128,0.333333,0,0.491135,0,0,0,0,0,0,0.876995,0.5,0.15625,0.65625,0,0.75,0.25,26.75,40.25,17,17,8.059619,5.96609,15.691378,4.005541,10.308843,0,1.376995,0,0,1.376995,6.286791,0,0,0.191489,0.5,7.355718,0,0.5,1,164,GA
0,0,0,0.266667,0,0.466667,0,0,0,0.466667,0,0,0,0,0,0,0.266667,0,0,0,0,0,0,5,5,3,3,2.7,1.2,2.466667,1,0.733333,0.466667,0.266667,0,0,0.266667,0.533333,0,0.466667,0,0,0.733333,0,0,1,26.333333,GA
0,0,0,0.32,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0.586667,0,0.083333,0,0,0,0,5.4,5.4,3.5,3.5,3.213333,1.475833,2.985,1.133333,0.54,0.605833,0.705833,0.366667,0.12,0.079167,0.64,0,0.633333,0.16,0,0.925833,0,0.1,0.4,27.3,GA
0,0,0,0.71978,0,0,0,0,0,0.5,0,0,0,0,0,0,1.124542,0,0,0,0,0,0,5.666667,8.333333,5.333333,5.166667,3.717796,1.895604,6.32967,2.672161,1.142857,0.271062,2.24359,0.24359,1,0.833333,1.772894,0,0.738095,1.523809,0,2.5,0,0,1.166667,46.833333,GA
0,0,0,1.330556,0,0,0,0,0,0.208333,0,0,0.0625,0,0,0.083333,1.713889,0,0,0,0,0.916667,0.083333,5.833333,6.583333,3,3,4.761111,2.105556,10.941667,2.551389,2.191667,0.0375,6.161111,1.423611,0.555556,4.181944,4.356944,0,0.145833,1.025,0.25,6.151389,0,0.666667,1.333333,41.083333,GA
0,0,0.555556,1,0,0,0,0,0.555556,0,0,0,0,0,0,0,1,0,0,0,0,0.666667,0,4,4,2.333333,2.333333,3.555556,1.555556,6.777778,1,3.222222,0,2.555556,0,0,2.555556,3.111111,1.111111,0,0,0,2.555556,0,1,1,26.666667,RANDOM
0,0,0,0,1.666667,0.333333,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,6,6,5,2.5,4.5,2,2,0.5,0,0,0,0,0,0,0.333333,0,0,2,0,0,0,57,GA
0,0,0,0.75,0,0.25,0,0,0,0.464286,0,0,0,0,0,0,0.892857,0,0,0,0,0,0,6.5,9,5,5,4.165178,1.763393,4.763393,2.107143,1.357143,0.40625,0.892857,0,0,0.642857,1.785714,0,0.464286,1.357143,0,1.357143,0,0.25,1.5,25.75,GA
0,0,0,0,0,0.333333,0,0,0,0.333333,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,3,2.333333,2,2,2.166667,1,2.333333,0.666667,1,0.333333,0.333333,0,0.333333,0,0.333333,0,0.666667,0,0,1,0,0,1,21.333333,GA
0,0,0,0,0,0.333333,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666667,3.666667,2,2,3.333333,1,1.333333,0.333333,0.333333,0.666667,0,0,0,0,0,0,0.333333,0,0,0.333333,0,0,0,23.333333,GA
0,0,0,1.08538,0,0.111111,0,0.140123,0,0.383903,0,0.07672,0.185736,0.223604,0,0.055556,2.705318,0,0.41832,0.030093,0,1.222222,0.388889,15.111111,24.444444,11.333333,11.333333,7.417469,4.274217,26.398526,11.177373,5.829189,0.054843,9.337122,1.874817,1.719263,5.743042,11.846703,0,0.263889,6.455428,0.932016,11.597495,0,0.611111,0.944444,125,RANDOM
0,0,0,0,0.666667,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,1.666667,3.333333,0,3.333333,0,0,0,0,0,2,0,0,0,0,1.333333,0,0,1,12,GA
0.448067,76532,0.076488,1.133108,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,1,0.5,0.666667,0.5,0,0,1.166667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7.5,7,4,4,3.333333,2.166667,5.333334,2.166667,2.666667,0,0.5,0,0,0,2,0,0.666667,0,0,2.166667,0,0,0,26.5,GA
0,0,0,0.75,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.75,0,0,0,0,1,0,6,6,3,3,4.375,1.75,4.5,1.625,1.25,0.5,1.125,0,0,0.75,1.5,0,0.5,0,0,1.625,0,0.5,0.5,39,GA
0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,8,11,5,5,4.8,2.8,12.2,3.6,3.4,0,5.2,0,0,5.2,3.6,0,1,0.8,0,6.8,0,1,2,50,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,3,1,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,17,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,4,4,2,2,4,1.5,5,1.5,1.5,0,2,0,0,2,0,0,1.5,0,0,3.5,0,0,0,19,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,GA
0.894721,115760,0.05766,1.235841,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0.5,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0.875,0,0,0,0,1,0,6,6.5,3,3,4.5,1.75,12.25,1.875,4.25,0.125,6,0,0.5,5.5,6.5,0,0,0,0,5.625,0,0.5,0,51.5,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,3,3,3.666667,2,4,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,51,GA
0,0,0,0.833333,0,0,0,0,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,6,3.333333,1.666667,2.5,0.833333,0.833333,0.833333,0,0,0,0,1.666667,0,0,0,0,0,0,0,0,43,RANDOM
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,GA
0.567864,77239,0.006612,1.110281,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0.916667,0,0.833333,0,0,0,0.833333,0,0,0.416667,0.25,0,0,2.833333,0,0,0,0,0,0,18,24,12,12,6.75,4.583334,15.666667,4.333334,2.583333,0.25,8.5,2.583333,4.083334,1.833333,4.166666,0,2.583333,0,0,8.833333,1,0,0,102,GA
0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,3,2.666667,1.666667,5.666666,1.666667,2.333333,0,1.666667,0,0,1.666667,1.333333,0,1,0,1.666667,3.333333,0,0,1,19,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,4,2,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,19,GA
0,0,0,2.333333,0,0,0,0,0,0,0,0,0,0,0,0,2.333333,0,0,0,0,1,0,6,6,3,3,4.666666,2.333333,12.333333,2.333333,3.333333,0,6.666666,0,1,5.666666,4.666666,0,0,0,0,7.666666,0,0,0,21,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,2,3,1,3,2,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,9,GA
0.448067,76532,0.076488,1.133108,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,2,3,1,3,1,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0.5,10.5,GA
0,0,0,0,0,0,0,0,0.444444,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666667,3.333333,2.666667,2.666667,2.444444,1.444444,3,0.666667,1.555556,0.333333,0.444444,0,0,0.444444,2.222222,0,0,0,0,0.444444,0,0,0.666667,14.333333,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,GA
0,0,0,0,0,0.666667,0,0,0,0.666667,0,0,0,0.166667,0,0,0,0,0.333333,0,0,0.333333,0,3.333333,3.333333,2,2,3,1.166667,2.5,1.833333,0.666667,0,0,0,0,0,1.166667,0,0.666667,0,0,0.666667,0,0,0,18.666667,RANDOM
0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.333333,1.666667,6.666666,3.333333,1.666667,0,1.666667,0,0,1.666667,3.333333,0,0,3.333333,0,1.666667,0,1,1,60,GA
0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4.333333,4.333333,2.666667,2.666667,3,1.166667,3.583333,1.416667,0.583333,0.416667,1.166667,0.166667,1,0,0,0,0.75,0.666667,0,1.75,0,0,0,20.333333,RANDOM
0,0,0,1.578947,0,0,0,0,0,0,0,0,0,0.210526,0,0,2.578947,0,1,0,0,2,1,20,36,19,19,11.473684,5.263158,16.894737,7,3,1.473684,5.421053,0,0,5.421053,7.578947,0,1,0,2.578947,6.842105,0,0,1,75,GA
0,0,0,0.888889,0,0,0,0,0.277778,0.333333,0,0,0,0,0,0,0.922222,0,0,0,0,0.333333,0,5.666667,6.833333,3.333333,3.333333,4.022222,1.644444,7.077778,2.255556,2.111111,0.111111,2.6,0,1.122222,1.477778,2.911111,0,0.2,0.4,0,3.455556,0,0.333333,0.5,69.166667,RANDOM
0.246204,73410,-0.092326,1.031889,RANDOM,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
