TARGET_CLASS,COVERAGE_GA,TIME_GA,COVERAGE_RAND,TIME_RAND,DIF_COVERAGE,DIF_TIME,Project,Package,Class,INT-INT,INT-FLOAT,FLOAT-FLOAT,BOOL-BOOL,REF-REF,REF-NULL,VARVAR,VAREXP,VARMETHOD,VARCONST,VARARRAY,EXPEXP,EXPMETHOD,EXPCONST,EXPARRAY,METHODMETHOD,METHODCONST,METHODARRAY,CONSTCONST,CONSTARRAY,ARRAYARRAY,NLp,NNLp,Nodes,Edges,CompCicl,NPths,PS,NCtr,NEl,NCtt,NVar,NEx,NMC,NIC,NIntC,NEC,NInt,NFlt,NNull,NArr,NStr,NObj,NLExp,UPC,Args,Lob,CLASS
net.sourceforge.schemaspy.view.XmlTableFormatter,0.332538176426983,63766,0.332538176426983,66163,0,0.963771292111905,/home/gramos/USP/MSI/36_schemaspy,net.sourceforge.schemaspy.view,XmlTableFormatter,0,0,0,1.395238,0,0,0,0.05,0,0.1,0,0,0,0,0,0,2.261905,0,0.042857,0,0,0.9,0.2,6.9,8.4,3.5,3.5,5.157857,2.454762,10.319047,2.547619,2.661905,0,5.109524,0,2.252381,2.857143,3.426191,0,0.766667,0.25,0.15,6.12619,0,0.6,1.6,58.9,GA
de.huxhorn.lilith.swing.filefilters.LilithFileFilter,0.90625,65976,0.892857142857143,68085,0.013392857142857,0.969024014100022,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.filefilters,LilithFileFilter,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,6,6,4,4,3.25,2.25,8.25,2.75,2.25,0,3.25,0,0,3.25,4.5,0,0,0.5,0,3.25,0,0,0,20,GA
teder.TederPanel,0.698102521844281,89671,0.621360865301028,99669,0.076741656543253,0.899687967171337,/home/gramos/USP/MSI/58_fps370,teder,TederPanel,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333,0.333333,0,0,1.666667,0,1,0.166667,0,2.5,1.5,10.5,13,4.5,4.5,7.833333,3.5,12.166666,5.833333,2.333333,0,4,0,2.166667,1.833333,7.833334,0,0,0,0,4.166667,0,0.5,0,101.5,GA
org.dom4j.DocumentException,1,18766,0.905494505494506,68658,0.094505494505494,0.273325759561886,/home/gramos/USP/MSI/62_dom4j,org.dom4j,DocumentException,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,2,2,2.25,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,16,GA
oasis.names.tc.ciq.xsdschema.xal._2.Department,0.94758064516129,74908,0.91705069124424,69834,0.03052995391705,1.07265801758456,/home/gramos/USP/MSI/21_geo-google,oasis.names.tc.ciq.xsdschema.xal._2,Department,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,GA
module.BasicRules,0.480420440491779,83784,0.478838162010767,73777,0.001582278481012,1.13563847811649,/home/gramos/USP/MSI/27_gangup,module,BasicRules,0,0,0,1.684211,0,0,0,0,0.052632,0,0,0,0,0,0,0.921053,5.947369,0,0,0,0,0,0,56,67,38,38,7.736842,6.921053,33.526318,6.052631,12.842105,0,14.631579,0,13.894737,0.736842,14.684211,0,1.052632,0,0,17.789473,0,1,0,162,GA
net.sourceforge.squirrel_sql.client.gui.LogPanel,0.425865376522081,93010,0.3412951241885,89757,0.084570252333581,1.0362422986508,net.sourceforge.squirrel_sql.client.gui.LogPanel,0.425865376522081,93010,0.3412951241885,89757,0.084570252333581,1.0362422986508,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net.sourceforge.squirrel_sql.client.mainframe.action.AboutCommand,0.857142857142857,71455,0.615079365079365,68523,0.242063492063492,1.04278855274871,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,AboutCommand,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,GA
com.sap.managementconsole.soap.axis.saphostcontrol.SAPHostControl_ServiceLocator,0.83377208540252,151264,0.778434850173981,114782,0.055337235228539,1.31783729156139,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.saphostcontrol,SAPHostControl_ServiceLocator,0,0,0,0.45,0,0.35,0,0,0,0.35,0,0,0,0,0,0,0.45,0,0,0,0,0,0,4.75,4.5,2.75,2.75,2.65,1.15,2.85,1.25,0.8,0.35,0.45,0,0,0.45,0.9,0,0.35,0.5,0,0.8,0,0,1.75,25.75,GA
net.sourceforge.schemaspy.view.HtmlOrphansPage,0.496165572232645,64359,0.424189225408738,65379,0.071976346823907,0.984398660120222,/home/gramos/USP/MSI/36_schemaspy,net.sourceforge.schemaspy.view,HtmlOrphansPage,0,0,0,2.147059,0,0,0,0,0,0.5,0,0,0,0,0,0,2.147059,0,0,0,0,1,0.5,13.5,19.5,9.5,9.5,7.102941,2.970588,8.852941,2.705882,1.676471,0.323529,4.147059,0.5,0.058824,3.588235,4.352941,0,0.5,0,0,3.676471,0,0,2,113.5,GA
net.sf.xbus.technical.misc.ProgramSender,0.489787581699346,66269,0.226423902894491,64638,0.263363678804855,1.02523283517436,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.technical.misc,ProgramSender,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,3,3,4.333334,1.333333,8.333333,4,1,0.333333,3,0,3,0,3,0,0,2,0,3,0,0,0,49,GA
ipac.Output,0.322115384615385,77471,0.394230769230769,67379,-0.072115384615384,1.14977960492141,ipac.Output,0.322115384615385,77471,0.394230769230769,67379,-0.072115384615384,1.14977960492141,RANDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de.outstare.fortbattleplayer.gui.search.SearchAndMarkPlayers,0.679143772893773,69491,0.482448107448107,81468,0.196695665445666,0.852985221191143,de.outstare.fortbattleplayer.gui.search.SearchAndMarkPlayers,0.679143772893773,69491,0.482448107448107,81468,0.196695665445666,0.852985221191143,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.sap.netweaver.porta.ide.eclipse.server.control.ModuleExportOperation,0.195483117816092,100850,0.403460249042146,109061,-0.207977131226054,0.924711858501206,/home/gramos/USP/MSI/101_netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,ModuleExportOperation,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,5,1.666667,1.666667,0,1.666667,0,1.666667,0,3.333333,0,0,0,0,1.666667,0,0,0.666667,19,RANDOM
org.jcvi.jillion.internal.assembly.util.CompactedSliceMap,0.171171597953493,70238,0.228228797271325,67112,-0.057057199317832,1.04657885326022,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,CompactedSliceMap,0,0,0,2.01,0.5,0.7175,0.5,0.04,0,0.9375,0,0,0,0,0,0,2.07,0,0,0.18,0,2,1,19,30,17,16.5,7.26,4.0875,12.895,3.8225,4.5125,0.36,4.2,0.5,1.24,2.085,5.1,0,0.9575,0,0,5.6625,0,0.5,0.5,94.5,RANDOM
org.petsoar.actions.inventory.RemovePet,0.457894736842105,84949,0.523308270676692,83541,-0.065413533834587,1.01685399983242,/home/gramos/USP/MSI/37_petsoar,org.petsoar.actions.inventory,RemovePet,0,0,0,1,0,0,0,0,0,0.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,3.333333,1.666667,0.666667,0,1,1,0,0,2,0,0.666667,0.666667,0,0.666667,0,0,1,20,RANDOM
org.jcvi.jillion.assembly.consed.ace.AbstractAceFileWriter,0,71960,0,66587,0,1.08069142625437,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,AbstractAceFileWriter,0,0,0,0.6,0,0.2,0,0,0.2,0.6,0,0,0.1,0.1,0,0,0.55,0,0,0,0,0.6,0.2,5.6,6,2.8,2.8,3.9,1.75,5.55,1.65,1.85,0.2,1.85,0,0.8,1.05,2.7,0,0.2,0,0,2.45,0,0.2,1.8,66.4,GA
osa.ora.server.admin.ui.AddRoomPanel,0.295840424874599,77788,0,81636,0.295840424874599,0.952863932578764,/home/gramos/USP/MSI/73_fim1,osa.ora.server.admin.ui,AddRoomPanel,0,0,0,0.645833,0,0,0,0,0,0.25,0,0,0.041667,0.25,0,0,2.020833,0,0,0,0,0.75,0.25,9,11,5.25,5.25,5.0625,2.6875,10.208333,3.3125,3.270833,0.125,3.5,0,0.8125,2.6875,3.9375,0,0.854167,0.229167,0.5,5.0625,0,0.25,0.5,69.5,GA
net.virtualinfinity.atrobots.computer.JumpWhenLessOrEqualInstruction,1,39129,0.866666666666667,73928,0.133333333333333,0.529285250514014,/home/gramos/USP/MSI/86_at-robots2-j,net.virtualinfinity.atrobots.computer,JumpWhenLessOrEqualInstruction,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.666667,1.666667,5,1.666667,1.666667,0,1.666667,0,1.666667,0,3.333333,0,0,0,0,1.666667,0,0,0,10,GA
br.com.jnfe.base.service.LoggingFaultMessageResolver,0.916666666666667,80338,0.888888888888889,80122,0.027777777777778,1.00269588876963,/home/gramos/USP/MSI/6_jnfe,br.com.jnfe.base.service,LoggingFaultMessageResolver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,GA
com.sap.managementconsole.soap.axis.sapcontrol.SAPInstance,0.948478798104782,96508,0.814084992622676,89729,0.134393805482106,1.07554971079584,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.sapcontrol,SAPInstance,0,0,0,1.16,0.5,1.12,0.5,0,0.92,2.74,0,0,0,0,0,0,3.046667,0,0,0,0,0,0,22,33,15.5,15.5,8.98,7.206667,17.533333,6.286667,7.12,0,4.126667,1.666667,1.84,0.12,4.16,0,4.626667,1.24,0,8.246667,0,0.5,0,90.5,GA
br.com.jnfe.base.adapter.AbstractNFeAdaptadorBean,0,63510,0,62491,0,1.01630634811413,/home/gramos/USP/MSI/6_jnfe,br.com.jnfe.base.adapter,AbstractNFeAdaptadorBean,0,0,0,0.166667,0,0.5,0,0,0,0.5,0,0,0,0.222222,0,0,0.5,0,0.111111,0,0,0.166667,0,4,3.666667,2.333333,2.333333,2.777778,1.333333,3.555556,1.888889,1,0,0.666667,0.333333,0,0.333333,1.722222,0,0.666667,0.333333,0,1.166667,0,0,1,29.333333,GA
lotus.UI.console.LocalConsoleUserInterface,0.666923599498328,122191,0.668791806020067,114235,-0.001868206521739,1.06964590537051,/home/gramos/USP/MSI/45_lotus,lotus.UI.console,LocalConsoleUserInterface,0,0,0,1.625,0,0,0,0,0,0.25,0,0,0.125,0,0,0,1.875,0,0.625,0,0,2,1,10,11.5,4,4,7.75,3,11.875,3.625,3.875,0.125,4.25,0,0.625,3.625,5.875,0,0,0,0,5.875,0,0.5,0.5,73,GA
com.mytdev.resources4j.impl.AbstractResources,0,82529,0,80782,0,1.02162610482533,/home/gramos/USP/MSI/48_resources4j,com.mytdev.resources4j.impl,AbstractResources,0,0,0,1.255556,0,0.033333,0,0.061667,0,0.238333,0,0,0,0,0,0,1.807407,0,0.022222,0,0,0.833333,0.266667,7.033333,7.966667,3.566667,3.566667,4.569259,2.151852,11.301296,2.403519,3.827037,0.022222,5.048518,1.762963,0,3.285556,3.85537,0,0.483333,1.807407,0,7.010741,0,0.5,1.033333,40.933333,GA
org.heal.servlet.cataloger.RelationRecordModifier,0.779985709749127,113011,0.564685614480788,73348,0.215300095268339,1.54075094072095,/home/gramos/USP/MSI/96_heal,org.heal.servlet.cataloger,RelationRecordModifier,0,0,0,1.138889,0,0,0,0,0,0.5,0,0,0,0,0,0,2.5,0,0,0,0,0.666667,0,7.666667,10,4.666667,4.666667,5.555555,3,14.694445,4.25,3.611111,0,6.833333,0.5,1.472222,4.861111,2.611111,0,1.694444,1.861111,0,9.138889,0,0.333333,0.333333,54.333333,GA
ghm.follow.io.JTextPaneDestination,0.969551282051282,77754,0.895271395271395,71415,0.074279886779887,1.08876286494434,/home/gramos/USP/MSI/41_follow,ghm.follow.io,JTextPaneDestination,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,3.5,3.5,3.05,1.2,2.1,0.9,0.9,0.3,0,0,0,0,1.8,0,0,0,0,0,0,0,0,20.5,GA
org.quickserver.net.client.HostList,0.986842105263158,71139,0.94078947368421,14956,0.046052631578948,4.75655255415887,/home/gramos/USP/MSI/93_quickserver,org.quickserver.net.client,HostList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,3,1,1,0,1,0,1,0,0,0,1,0,0,2,0,0,1,16,GA
osa.ora.server.admin.ui.UpdateRoomPanel,0.26936438617804,81081,0,75936,0.26936438617804,1.06775442477876,/home/gramos/USP/MSI/73_fim1,osa.ora.server.admin.ui,UpdateRoomPanel,0,0,0,0.388889,0,0,0,0.033333,0,0.35,0,0,0.183333,0.166667,0,0.033333,2.938889,0.033333,0,0,0,1,0.5,12,16.666667,7.833333,7.833333,6.569697,3.922727,15.625758,4.7,4.665656,0.183838,6.076263,0,2.298485,3.777778,5.196465,0,1.571212,0.133333,0.733333,8.540909,0,0.333333,0.833333,86.333333,GA
org.quickserver.net.client.monitoring.impl.UDPMonitor,0.842665912518854,67361,0.761843198817989,70556,0.080822713700865,0.954716820681444,/home/gramos/USP/MSI/93_quickserver,org.quickserver.net.client.monitoring.impl,UDPMonitor,0,0,0,0.565217,0,0,0,0,0,0,0,0,0,0,0,0,2.173913,0,0,0,0,0,0,29,72,46,46,8.782609,3.173913,12.543478,3,2.652174,1,5.891305,0,3.391304,2.5,1.5,0,1.608696,0.826087,0.73913,7.608695,0,0,0,188,GA
mygrid.web._LogonResponse,0.858105742296919,66116,0.837835134053621,78803,0.020270608243298,0.839003591233836,/home/gramos/USP/MSI/59_mygrid,mygrid.web,_LogonResponse,0,0,0,1.142857,0.5,0.714286,0.5,0,0.142857,1.214286,0,0,0,0,0,0,0.5,0,0,0,0,0,0,9,9,4.5,4.5,3.642857,2.357143,5.857143,2.214286,3,0,0.642857,0,0.142857,0,2.285714,0,0.714286,0,0,2.357143,0,0,0,34.5,GA
net.sourceforge.squirrel_sql.client.gui.db.ColumnDetailDialog,0.140133720287795,87402,0.186844960383726,79010,-0.046711240095931,1.1062144032401,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db,ColumnDetailDialog,0,0,0,1.25,0,0,0,0,0,0.666667,0,0,0,0,0,0,1.25,0,0,0,0,0,0,5.75,6.5,3,3,4.016667,1.916667,6.333333,2.166667,1.916667,0,2.25,0,1,1.25,4.333333,0,0,0.25,0,1.75,0,0,0.5,180,GA
ipac.IPv6,0.543509369146704,100414,0.481418109881616,75744,0.062091259265088,1.32570236586396,ipac.IPv6,0.543509369146704,100414,0.481418109881616,75744,0.062091259265088,1.32570236586396,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipac.IPv4,0.537750227617044,92793,0.474006439587313,75217,0.063743788029731,1.23367057978914,ipac.IPv4,0.537750227617044,92793,0.474006439587313,75217,0.063743788029731,1.23367057978914,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipac.IPAC,0.312679018976011,89986,0.300286430361618,71895,0.012392588614393,1.25163085054594,ipac.IPAC,0.312679018976011,89986,0.300286430361618,71895,0.012392588614393,1.25163085054594,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.quickserver.net.server.impl.BlockingClientHandler,0.338570724325076,94783,0.354782677618715,98033,-0.016211953293639,0.966847898156743,/home/gramos/USP/MSI/93_quickserver,org.quickserver.net.server.impl,BlockingClientHandler,0,0,0,1.69107,1.255861,0.869936,1.255861,0,0.919866,1.530217,0,0,0,0,0,0,1.40344,0,0,0,0,0.5,0.166667,42,131.166667,93,92.666667,9.429751,5.838743,12.732159,2.933657,6.697891,0.729359,2.371251,1.505473,0.166426,0.699352,3.506064,0,1.187474,0.007476,0.057078,7.309261,0,0.333333,0.333333,252.5,GA
com.gotoservers.ftp.RemoteFileBrowser,0.268605645851155,85545,0,85265,0.268605645851155,1.00328387966927,/home/gramos/USP/MSI/65_gsftp,com.gotoservers.ftp,RemoteFileBrowser,0,0,0,1.178122,0,0,0,0.148867,0,0.693494,0,0,0,0,0,0,2.113,0,0.095577,0,0,0.714286,0.285714,17.571429,32.214286,17.714286,17.142857,7.061005,3.86887,14.685726,5.035253,4.27644,0.817932,4.556102,0.094245,1.662301,2.799556,6.069708,0,0.925239,0.779096,0.403435,5.248387,0,0.142857,1.142857,89.285714,GA
nu.staldal.lagoon.LagoonGUI,0.266462638514525,76286,0.282925277029051,86957,-0.016462638514526,0.877284174937038,/home/gramos/USP/MSI/52_lagoon,nu.staldal.lagoon,LagoonGUI,0,0,0,0.212963,0,0.419577,0,0,0.013889,0.715873,0,0,0,0,0,0,0.874339,0,0,0,0,0,0,8.333333,15.444444,9.666667,9.333333,4.566997,2.069356,7.486288,2.860053,2.01746,0.465256,2.143518,0,0.311508,1.794974,1.287037,0,1.155026,1.195767,0,3.64246,0,0.111111,0.555556,74.444444,GA
net.virtualinfinity.atrobots.gui.Main,0.524555091222366,86719,0.448066995984271,76532,0.076488095238095,1.13310771964668,net.virtualinfinity.atrobots.gui.Main,0.524555091222366,86719,0.448066995984271,76532,0.076488095238095,1.13310771964668,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osa.ora.server.admin.ui.ControlPanel,0.191393818849449,75545,0.306230110159119,81567,-0.11483629130967,0.926171123125774,/home/gramos/USP/MSI/73_fim1,osa.ora.server.admin.ui,ControlPanel,0,0,0,0.108333,0,0.722222,0,0,0,0.722222,0,0,0,0,0,0,0.363889,0,0,0,0,0,0,4.111111,4.777778,2.666667,2.666667,3.187963,1.298148,4.056481,2.286111,1.086111,0.212037,0.472222,0,0,0.472222,0.802778,0,0.866667,0.836111,0,1.338889,0,0,0.944444,44.333333,RANDOM
net.sf.xbus.technical.file.FileReceiver,0.275815565247954,73076,0.274126376058765,67163,0.001689189189189,1.08803954558313,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.technical.file,FileReceiver,0,0,0,2.170415,0,0,0,0,0,0,0,0,0.058824,0,0,0,2.759682,0,0.156665,0,0,0.333333,0,15,27.5,16,15.5,6.026657,3.472919,16.0089,4.668436,3.393711,0.497748,7.449004,0.143494,2.941971,4.36354,5.58063,0,0.324561,2.216654,0.220588,8.231123,0,0.666667,0.333333,103.833333,GA
org.heal.servlet.RemoveFromDownloadAction,0.828151260504202,91470,0.405304621848739,70142,0.422846638655463,1.30406888882553,/home/gramos/USP/MSI/96_heal,org.heal.servlet,RemoveFromDownloadAction,0,0,0,0,0,0,0,0.142857,0,0.285714,0,0,0,0,0,0,3,0,1,0,0,1,0,13,18,7,7,8,4.428571,16.571428,9,3.857143,0,3.714286,0,0,3.714286,3.571429,0,2.714286,3.428571,1.142857,6.857143,0,1,0,59,GA
com.mentorgen.tools.profile.Controller,0.531325414781297,104337,0.433435681965094,109250,0.097889732816203,0.955029748283753,/home/gramos/USP/MSI/51_jiprof,com.mentorgen.tools.profile,Controller,0,0,0,2.621753,0,0.244048,0,0.047619,0,1.353355,0,0,0,0,0,0,3.271645,0,0,0,0,0.857143,0.285714,17.571429,35.285714,20.142857,20.142857,8.164683,4.839286,23.395562,10.494589,2.308983,0.166667,10.425325,0,1.511905,8.91342,7.309524,0,1.291667,6.280303,0.154762,9.180735,0,0.285714,0.428571,114,GA
ghm.follow.gui.Pause,0.813762626262626,71932,0.920634920634921,69416,-0.106872294372295,1.03624524605278,/home/gramos/USP/MSI/41_follow,ghm.follow.gui,Pause,0,0,0,1.333333,0,0,0,0,0,0.5,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,5,5.5,2.5,2.5,3.5,1.333333,3.5,1.333333,1.333333,0,0.833333,0,0.833333,0,2.666667,0,0,0,0,0.833333,0,0,0.5,12,RANDOM
org.jcvi.jillion.internal.trace.chromat.scf.header.DefaultSCFHeader,0.99951171875,81918,0.970132958074534,82945,0.029378760675466,0.987618301283983,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.scf.header,DefaultSCFHeader,0,0,0,5.923077,1,0,1,0,0,0,0,0,0,0,0,0,5.923077,0,0,0,0,0,0,17,26,13,13,8.769231,6.923077,40.692307,6.846154,7.923077,0,25.923077,5,10,10,21.538462,0.307692,0,0,0,17.923077,0,1,0,97,GA
com.sap.managementconsole.soap.axis.saphostcontrol.CIMAttribute,0.923492943546862,97459,0.878090389163502,82462,0.04540255438336,1.18186558657321,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.saphostcontrol,CIMAttribute,0,0,0,1.166667,0.5,0.888889,0.5,0,0,2.583333,0,0,0,0,0,0,2.366667,0,0,0,0,0,0,17.5,24.5,11.5,11.5,7.166666,5.45,12.899999,5.45,4.916666,0,2.533333,1.2,0.666667,0.166667,2.333333,0,3.783333,1.361111,0,6.283334,0,0.5,0,63.5,GA
net.sf.xbus.admin.jmx.AdministratorJMXConnector,0.547916666666667,105863,0.602380952380952,97190,-0.054464285714285,1.08923757588229,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.admin.jmx,AdministratorJMXConnector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,RANDOM
net.sourceforge.squirrel_sql.client.gui.db.aliasproperties.SchemaTableCboItem,0.756076388888889,66722,0.756076388888889,65451,0,1.01941910742387,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaTableCboItem,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.5,4,4,2.375,1.5,3,1.5,1.5,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,25.5,GA
org.quickserver.net.server.impl.DefaultClientEventHandler,0.925139452332657,81755,0.807302231237323,80604,0.117837221095334,1.01427968835294,/home/gramos/USP/MSI/93_quickserver,org.quickserver.net.server.impl,DefaultClientEventHandler,0,0,0,0.166667,0,0.666667,0,0,0,0.666667,0,0,0,0,0,0,0.3,0,0,0,0,0,0,5.333333,5.833333,3,3,3.583333,1.3,2.9,1.133333,0.966667,0.333333,0.466667,0,0,0.466667,0.333333,0,0.8,0,0,1.266667,0,0.166667,0.833333,37.333333,GA
org.exolab.jms.tools.db.TypeMapper,0.250505608343925,87207,0.200808973350279,78611,0.049696634993646,1.10934856445027,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.db,TypeMapper,0,0,0,0,0,0,0,0.083333,0.333333,0.5,0,0,0,0,0,0.166667,1.166667,0,0,0,0,0.5,0,7,9,4,4,4.583333,2.25,14.416667,4.083333,6.166666,0,4.166667,0,4.166667,0,7.833334,0,0.916667,0,0,2.833333,0,0,1,58,GA
org.jcvi.jillion.assembly.util.ContigCoverageMapBuilder,0.262433155080214,63661,0.288128342245989,66051,-0.025695187165775,0.963815839275711,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.util,ContigCoverageMapBuilder,0,0,0,0.305556,0,0.583333,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,6.5,9.25,6,6,3.333333,1.472222,3.277778,1.25,1.277778,0.222222,0.527778,0,0.527778,0,1.333333,0,0.583333,0,0,1.138889,0,0,0.5,29.25,GA
src.feudalismGUI.AddUser,0.140625,84490,0,79724,0.140625,1.05978124529627,src.feudalismGUI.AddUser,0.140625,84490,0,79724,0.140625,1.05978124529627,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
src.feudalismGUI.EditUser,0.405865194902149,88098,0.434314738213315,89828,-0.028449543311166,0.98074097163468,src.feudalismGUI.EditUser,0.405865194902149,88098,0.434314738213315,89828,-0.028449543311166,0.98074097163468,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.quickserver.net.client.monitoring.HostMonitoringService,0.939347995632268,92449,0.868744766052842,91529,0.070603229579426,1.01005145910039,/home/gramos/USP/MSI/93_quickserver,org.quickserver.net.client.monitoring,HostMonitoringService,0,0,0,1.27027,0,0.333333,0,0,0,1.094595,0,0,0,0,0,0.09009,2,0,0,0,0,1.333333,0.666667,19,43,26,26,6.148649,3.522523,18.82883,3.094595,3.653153,0.337838,11.743243,0,3.427928,8.315315,3.747748,0,1.310811,0.558559,0,14.126127,0,0.333333,0.333333,121.333333,GA
org.dom4j.util.AttributeHelper,0.890491452991453,86856,0.9375,56644,-0.047008547008547,1.53336628769155,/home/gramos/USP/MSI/62_dom4j,org.dom4j.util,AttributeHelper,0,0,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1.25,0,0,0,0,0,0,7,6,4,4,3.25,2.25,6.75,2.75,2.25,0,1.75,0,1.25,0,1,0,1.75,0,0,3.5,0,0,0,25,GA
org.dom4j.rule.RuleManager,0.902641320543863,112052,0.849929378531074,90930,0.052711942012789,1.23228857362807,/home/gramos/USP/MSI/62_dom4j,org.dom4j.rule,RuleManager,0,0,0,0,0,0,0,0.133333,0,0.266667,0,0,0,0,0,0,1,0,0,0,0,0.4,0,4.6,4.8,2.4,2.4,3.4,1.4,4.933333,1.533333,2,0,1.4,0.2,0.8,0.4,0.933333,0,1,0.4,0.8,3,0,0,1.4,28.8,GA
net.sourceforge.squirrel_sql.client.gui.db.AliasesList,0.166687753036437,84229,0.256174089068826,75706,-0.089486336032389,1.11258024463054,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db,AliasesList,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,2,2,2.5,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,24.5,RANDOM
visu.handball.moves.xml.HandballModelReader,0.580186950146627,80118,0.416527021365731,86008,0.163659928780896,0.931517998325737,visu.handball.moves.xml.HandballModelReader,0.580186950146627,80118,0.416527021365731,86008,0.163659928780896,0.931517998325737,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jahuwaldt.plot.PlotAxis,0.946168863488141,120729,0.85905712698616,102935,0.087111736501981,1.17286637198232,/home/gramos/USP/MSI/29_apbsmem,jahuwaldt.plot,PlotAxis,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,4.5,2.25,2.25,3.416667,1.25,2.25,1,1,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0.25,19.5,GA
